SchoolYear	ESD	CountyNumber	County	CountyDistrictNumber	District	BuildingNumber	School	GradeTested	ReadingTotalWASLTested	ReadingMetStandardIncludingPrevPass	ReadingPercentMetStandardIncludingPrevPass	ReadingMetStandardWithoutPrevPass	ReadingPercentMetStandardWithoutPrevPass	ReadingPercentMetStandardExcludingNoScore	ReadingLevel1	ReadingPercentLevel1	ReadingLevel2	ReadingPercentLevel2	ReadingLevelBasic	ReadingPercentLevelBasic	ReadingLevel3	ReadingPercentLevel3	ReadingLevel4	ReadingPercentLevel4	ReadingNoScore	ReadingPercentNoScore	ReadingNotMet	ReadingPercentNotMet	ReadingExcusedAbsence	ReadingExempted	ReadingWAASPORT	ReadingWAASDAW	MathTotalWASLTested	MathMetStandardIncludingPrevPass	MathPercentMetStandardIncludingPrevPass	MathMetStandardWithoutPrevPass	MathPercentMetStandardWithoutPrevPass	MathPercentMetStandardExcludingNoScore	MathLevel1	MathPercentLevel1	MathLevel2	MathPercentLevel2	MathLevelBasic	MathPercentLevelBasic	MathLevel3	MathPercentLevel3	MathLevel4	MathPercentLevel4	MathNoScore	MathPercentNoScore	MathNotMet	MathPercentNotMet	MathExcusedAbsence	MathExempted	MathWAASPORT	MathWAASDAW	WritingTotalWASLTested	WritingMetStandardIncludingPrevPass	WritingPercentMetStandardIncludingPrevPass	WritingMetStandardWithoutPrevPass	WritingPercentMetStandardWithoutPrevPass	WritingPercentMetStandardExcludingNoScore	WritingLevel1	WritingPercentLevel1	WritingLevel2	WritingPercentLevel2	WritingLevelBasic	WritingPercentLevelBasic	WritingLevel3	WritingPercentLevel3	WritingLevel4	WritingPercentLevel4	WritingNoScore	WritingPercentNoScore	WritingNotMet	WritingPercentNotMet	WritingExcusedAbsence	WritingExempted	WritingWAASPORT	WritingWAASDAW	ScienceTotalWASLTested	ScienceMetStandardIncludingPrevPass	SciencePercentMetStandardIncludingPrevPass	ScienceMetStandardWithoutPrevPass	SciencePercentMetStandardWithoutPrevPass	SciencePercentMetStandardExcludingNoScore	ScienceLevel1	SciencePercentLevel1	ScienceLevel2	SciencePercentLevel2	ScienceLevelBasic	SciencePercentLevelBasic	ScienceLevel3	SciencePercentLevel3	ScienceLevel4	SciencePercentLevel4	ScienceNoScore	SciencePercentNoScore	ScienceNotMet	SciencePercentNotMet	ScienceExcusedAbsence	ScienceExempted	ScienceWAASPORT	ScienceWAASDAW	PercentMet3Standards	PercentMet2Standards	PercentMet1Standards	PercentMet0Standards	ReadingLevelIndex	MathLevelIndex
2007-08	Educational Service District 101	22	Lincoln	22009	Reardan-Edwall School District	2864	Reardan Elementary School	4	54	32	59.3	32	59.3	59.3	8	14.8	14	25.9	0	0.0	22	40.7	10	18.5	0	0.0	22	40.7	0	0	0	0	54	19	35.2	19	35.2	35.2	16	29.6	19	35.2	0	0.0	10	18.5	9	16.7	0	0.0	35	64.8	0	0	0	0	54	31	57.4	31	57.4	57.4	10	18.5	13	24.1	0	0.0	24	44.4	7	13.0	0	0.0	23	42.6	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.1	31.5	16.7	27.8	2.63	2.22
2007-08	Educational Service District 101	22	Lincoln	22009	Reardan-Edwall School District	2864	Reardan Elementary School	5	58	43	74.1	43	74.1	74.1	0	0.0	15	25.9	0	0.0	18	31.0	25	43.1	0	0.0	15	25.9	0	0	0	0	58	37	63.8	37	63.8	63.8	9	15.5	12	20.7	0	0.0	21	36.2	16	27.6	0	0.0	21	36.2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58	25	43.1	25	43.1	43.1	9	15.5	24	41.4	0	0.0	22	37.9	3	5.2	0	0.0	33	56.9	0	0	0	0	41.4	19.0	19.0	20.7	3.17	2.76
2007-08	Educational Service District 101	22	Lincoln	22009	Reardan-Edwall School District	2864	Reardan Elementary School	6	40	30	75.0	30	75.0	75.0	1	2.5	9	22.5	0	0.0	16	40.0	14	35.0	0	0.0	10	25.0	0	0	0	0	40	20	50.0	20	50.0	50.0	9	22.5	11	27.5	0	0.0	12	30.0	8	20.0	0	0.0	20	50.0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.5	30.0	22.5	3.08	2.48
2007-08	Educational Service District 101	22	Lincoln	22009	Reardan-Edwall School District	2864	Reardan Elementary School	7	47	28	59.6	28	59.6	59.6	5	10.6	14	29.8	0	0.0	13	27.7	15	31.9	0	0.0	19	40.4	0	1	2	0	47	27	57.4	27	57.4	57.4	14	29.8	6	12.8	0	0.0	15	31.9	12	25.5	0	0.0	20	42.6	0	1	2	0	47	39	83.0	39	83.0	83.0	4	8.5	4	8.5	0	0.0	26	55.3	13	27.7	0	0.0	8	17.0	0	1	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.0	10.2	24.5	16.3	2.81	2.53
2007-08	Educational Service District 101	22	Lincoln	22009	Reardan-Edwall School District	2864	Reardan Elementary School	8	64	32	49.2	32	49.2	50.0	6	9.2	26	40.0	0	0.0	23	35.4	9	13.8	1	1.5	33	50.8	0	1	0	0	64	32	49.2	32	49.2	50.0	15	23.1	17	26.2	0	0.0	21	32.3	11	16.9	1	1.5	33	50.8	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64	26	40.0	26	40.0	40.6	17	26.2	21	32.3	0	0.0	24	36.9	2	3.1	1	1.5	39	60.0	0	1	0	0	32.3	16.9	12.3	38.5	2.51	2.40
2007-08	Educational Service District 101	22	Lincoln	22017	Almira School District	2860	Almira Elementary School	3	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Educational Service District 101	22	Lincoln	22017	Almira School District	2860	Almira Elementary School	4	13	10	71.4	10	71.4	76.9	1	7.1	2	14.3	0	0.0	8	57.1	2	14.3	1	7.1	4	28.6	0	0	0	0	13	8	57.1	8	57.1	61.5	2	14.3	3	21.4	0	0.0	3	21.4	5	35.7	1	7.1	6	42.9	0	0	0	0	13	8	57.1	8	57.1	61.5	0	0.0	5	35.7	1	7.1	1	7.1	6	42.9	1	7.1	6	42.9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.7	42.9	14.3	7.1	2.64	2.64
2007-08	Educational Service District 101	22	Lincoln	22017	Almira School District	2860	Almira Elementary School	5	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Educational Service District 101	22	Lincoln	22017	Almira School District	2860	Almira Elementary School	6	19	13	68.4	13	68.4	68.4	2	10.5	4	21.1	0	0.0	9	47.4	4	21.1	0	0.0	6	31.6	0	0	0	0	19	10	52.6	10	52.6	52.6	4	21.1	5	26.3	0	0.0	5	26.3	5	26.3	0	0.0	9	47.4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.6	15.8	31.6	2.79	2.58
2007-08	Educational Service District 101	22	Lincoln	22017	Almira School District	2860	Almira Elementary School	7	24	23	95.8	23	95.8	95.8	0	0.0	1	4.2	2	8.3	10	41.7	11	45.8	0	0.0	1	4.2	0	0	0	0	24	19	79.2	19	79.2	79.2	3	12.5	2	8.3	1	4.2	7	29.2	11	45.8	0	0.0	5	20.8	0	0	0	0	24	21	87.5	21	87.5	87.5	1	4.2	2	8.3	2	8.3	8	33.3	11	45.8	0	0.0	3	12.5	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75.0	16.7	4.2	4.2	3.17	3.00
2007-08	Educational Service District 101	22	Lincoln	22017	Almira School District	2860	Almira Elementary School	8	11	10	83.3	10	83.3	90.9	1	8.3	0	0.0	1	8.3	3	25.0	6	50.0	1	8.3	2	16.7	0	0	1	0	11	8	66.7	8	66.7	72.7	2	16.7	1	8.3	0	0.0	3	25.0	5	41.7	1	8.3	4	33.3	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	9	75.0	9	75.0	81.8	1	8.3	1	8.3	1	8.3	7	58.3	1	8.3	1	8.3	3	25.0	0	0	1	0	69.2	7.7	7.7	15.4	2.83	2.75
2007-08	Educational Service District 101	22	Lincoln	22073	Creston School District	2862	Creston Elementary	3	12	8	61.5	8	61.5	66.7	1	7.7	3	23.1	0	0.0	7	53.8	1	7.7	1	7.7	5	38.5	0	0	0	0	12	5	38.5	5	38.5	41.7	3	23.1	4	30.8	0	0.0	3	23.1	2	15.4	1	7.7	8	61.5	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.2	23.1	30.8	2.46	2.15
2007-08	Educational Service District 101	22	Lincoln	22073	Creston School District	2862	Creston Elementary	4	10	8	80.0	8	80.0	80.0	0	0.0	2	20.0	0	0.0	5	50.0	3	30.0	0	0.0	2	20.0	0	0	0	0	10	6	60.0	6	60.0	60.0	2	20.0	2	20.0	0	0.0	3	30.0	3	30.0	0	0.0	4	40.0	0	0	0	0	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.10	2.70
2007-08	Educational Service District 101	22	Lincoln	22073	Creston School District	2862	Creston Elementary	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Educational Service District 101	22	Lincoln	22073	Creston School District	2862	Creston Elementary	6	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Educational Service District 101	22	Lincoln	22073	Creston School District	2863	Creston Jr-Sr High School	7	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Educational Service District 101	22	Lincoln	22073	Creston School District	2863	Creston Jr-Sr High School	8	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	3	30.0	3	30.0	30.0	2	20.0	5	50.0	0	0.0	2	20.0	1	10.0	0	0.0	7	70.0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.20
2007-08	Educational Service District 101	22	Lincoln	22073	Creston School District	2863	Creston Jr-Sr High School	10	10	11	100.0	10	100.0	100.0	0	0.0	0	0.0	0	0.0	2	20.0	8	80.0	0	0.0	0	0.0	1	1	0	0	12	8	66.7	8	66.7	66.7	2	16.7	2	16.7	0	0.0	6	50.0	2	16.7	0	0.0	4	33.3	0	0	0	0	10	10	90.9	9	90.0	90.0	0	0.0	1	10.0	0	0.0	2	20.0	7	70.0	0	0.0	1	10.0	1	1	0	0	12	5	41.7	5	41.7	41.7	3	25.0	4	33.3	0	0.0	4	33.3	1	8.3	0	0.0	7	58.3	0	0	0	0	63.6	18.2	18.2	0.0	3.80	2.67
2007-08	Educational Service District 101	22	Lincoln	22105	Odessa School District	2443	Odessa High School	6	16	9	56.3	9	56.3	56.3	1	6.3	6	37.5	0	0.0	6	37.5	3	18.8	0	0.0	7	43.8	0	0	1	0	16	7	43.8	7	43.8	43.8	3	18.8	6	37.5	0	0.0	6	37.5	1	6.3	0	0.0	9	56.3	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.4	35.3	35.3	2.69	2.31
2007-08	Educational Service District 101	22	Lincoln	22105	Odessa School District	2443	Odessa High School	7	13	11	84.6	11	84.6	84.6	1	7.7	1	7.7	0	0.0	4	30.8	7	53.8	0	0.0	2	15.4	0	0	0	0	13	10	76.9	10	76.9	76.9	2	15.4	1	7.7	0	0.0	3	23.1	7	53.8	0	0.0	3	23.1	0	0	0	0	13	10	76.9	10	76.9	76.9	1	7.7	2	15.4	0	0.0	5	38.5	5	38.5	0	0.0	3	23.1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.2	7.7	15.4	7.7	3.31	3.15
2007-08	Educational Service District 101	22	Lincoln	22105	Odessa School District	2443	Odessa High School	8	13	7	53.8	7	53.8	53.8	2	15.4	4	30.8	0	0.0	2	15.4	5	38.5	0	0.0	6	46.2	0	0	1	0	13	5	38.5	5	38.5	38.5	3	23.1	5	38.5	0	0.0	3	23.1	2	15.4	0	0.0	8	61.5	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	5	38.5	5	38.5	38.5	2	15.4	6	46.2	0	0.0	3	23.1	2	15.4	0	0.0	8	61.5	0	0	1	0	28.6	14.3	7.1	50.0	2.77	2.31
2007-08	Educational Service District 101	22	Lincoln	22105	Odessa School District	2443	Odessa High School	10	18	17	94.4	17	94.4	94.4	0	0.0	1	5.6	0	0.0	8	44.4	9	50.0	0	0.0	1	5.6	0	0	1	0	18	11	61.1	11	61.1	61.1	3	16.7	4	22.2	0	0.0	6	33.3	5	27.8	0	0.0	7	38.9	0	0	1	0	18	18	100.0	18	100.0	100.0	0	0.0	0	0.0	0	0.0	6	33.3	12	66.7	0	0.0	0	0.0	0	0	1	0	18	11	61.1	11	61.1	61.1	1	5.6	6	33.3	0	0.0	11	61.1	0	0.0	0	0.0	7	38.9	0	0	1	0	52.6	42.1	0.0	5.3	3.44	2.72
2007-08	Educational Service District 101	22	Lincoln	22105	Odessa School District	2769	P C Jantz Elementary	3	17	17	89.5	17	89.5	100.0	0	0.0	0	0.0	0	0.0	9	47.4	8	42.1	2	10.5	2	10.5	0	0	0	0	17	16	84.2	16	84.2	94.1	0	0.0	1	5.3	0	0.0	10	52.6	6	31.6	2	10.5	3	15.8	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	94.7	5.3	0.0	3.11	2.95
2007-08	Educational Service District 101	22	Lincoln	22105	Odessa School District	2769	P C Jantz Elementary	4	15	10	66.7	10	66.7	66.7	0	0.0	5	33.3	0	0.0	7	46.7	3	20.0	0	0.0	5	33.3	0	0	1	0	15	7	46.7	7	46.7	46.7	5	33.3	3	20.0	0	0.0	6	40.0	1	6.7	0	0.0	8	53.3	0	0	1	0	15	7	46.7	7	46.7	46.7	2	13.3	6	40.0	0	0.0	6	40.0	1	6.7	0	0.0	8	53.3	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8	43.8	6.3	31.3	2.87	2.20
2007-08	Educational Service District 101	22	Lincoln	22105	Odessa School District	2769	P C Jantz Elementary	5	16	12	70.6	12	70.6	75.0	2	11.8	2	11.8	0	0.0	8	47.1	4	23.5	1	5.9	5	29.4	0	0	0	0	16	3	17.6	3	17.6	18.8	4	23.5	9	52.9	0	0.0	2	11.8	1	5.9	1	5.9	14	82.4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	5	29.4	5	29.4	31.3	3	17.6	8	47.1	0	0.0	5	29.4	0	0.0	1	5.9	12	70.6	0	0	0	0	17.6	17.6	47.1	17.6	2.71	1.88
2007-08	Educational Service District 101	22	Lincoln	22200	Wilbur School District	3289	Wilbur Secondary School	7	27	15	55.6	15	55.6	55.6	4	14.8	8	29.6	0	0.0	7	25.9	8	29.6	0	0.0	12	44.4	0	0	0	0	27	11	40.7	11	40.7	40.7	10	37.0	6	22.2	0	0.0	8	29.6	3	11.1	0	0.0	16	59.3	0	0	0	0	27	18	66.7	18	66.7	66.7	7	25.9	2	7.4	0	0.0	13	48.1	5	18.5	0	0.0	9	33.3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.3	22.2	18.5	25.9	2.70	2.15
2007-08	Educational Service District 101	22	Lincoln	22200	Wilbur School District	3289	Wilbur Secondary School	8	15	7	46.7	7	46.7	46.7	2	13.3	6	40.0	1	6.7	4	26.7	2	13.3	0	0.0	8	53.3	0	0	0	0	15	5	33.3	5	33.3	33.3	6	40.0	4	26.7	0	0.0	3	20.0	2	13.3	0	0.0	10	66.7	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	3	20.0	3	20.0	20.0	7	46.7	5	33.3	0	0.0	2	13.3	1	6.7	0	0.0	12	80.0	0	0	0	0	20.0	13.3	13.3	53.3	2.27	2.07
2007-08	Educational Service District 101	22	Lincoln	22200	Wilbur School District	3289	Wilbur Secondary School	10	24	21	87.5	21	87.5	87.5	2	8.3	1	4.2	1	4.2	6	25.0	14	58.3	0	0.0	3	12.5	0	0	0	0	23	5	21.7	5	21.7	21.7	10	43.5	8	34.8	0	0.0	2	8.7	3	13.0	0	0.0	18	78.3	1	0	0	0	24	22	91.7	22	91.7	91.7	0	0.0	2	8.3	1	4.2	12	50.0	9	37.5	0	0.0	2	8.3	0	0	0	0	23	4	17.4	4	17.4	17.4	15	65.2	4	17.4	0	0.0	4	17.4	0	0.0	0	0.0	19	82.6	1	0	0	0	21.7	65.2	13.0	0.0	3.25	1.91
2007-08	Educational Service District 101	22	Lincoln	22200	Wilbur School District	3290	Wilbur Elementary School	3	17	14	82.4	14	82.4	82.4	1	5.9	2	11.8	0	0.0	5	29.4	9	52.9	0	0.0	3	17.6	0	0	0	0	17	14	82.4	14	82.4	82.4	2	11.8	1	5.9	0	0.0	10	58.8	4	23.5	0	0.0	3	17.6	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82.4	0.0	17.6	3.29	2.94
