SchoolYear	ESD	CountyNumber	County	CountyDistrictNumber	District	BuildingNumber	School	GradeTested	MathTotalTested	MathPercentMetStandard	MathPercentLevel1	MathPercentLevel2	MathPercentLevel3	MathPercentLevel4	MathPercentNotTested	MathPercentNotMet	MathPercentMet2003Standard	MathPercentWAAS	ReadingTotalTested	ReadingPercentMetStandard	ReadingPercentLevel1	ReadingPercentLevel2	ReadingPercentLevel3	ReadingPercentLevel4	ReadingPercentNotTested	ReadingPercentNotMet	ReadingPercentMet2003Standard	ReadingPercentWAAS	WritingTotalTested	WritingPercentMetStandard	WritingPercentNotTested	WritingPercentNotMet	WritingPercentWAAS	ListeningTotalTested	ListeningPercentMetStandard	ListeningPercentNotTested	ListeningPercentNotMet	ListeningPercentWAAS	ScienceTotalTested	SciencePercentMetStandard	SciencePercentLevel1	SciencePercentLevel2	SciencePercentLevel3	SciencePercentLevel4	SciencePercentNotTested	SciencePercentNotMet	SciencePercentWAAS	PercentMet3Standards	PercentMet2Standards	PercentMet1Standards	PercentMet0Standards	ReadingLevelIndex	MathLevelIndex	ScienceLevelIndex
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2381	Arlington Elementary	4	62	46.8	22.6	30.6	24.2	22.6	0.0	53.2	41.9	4.3	62	53.2	12.9	33.9	40.3	12.9	0.0	46.8	50.0	4.3	60	43.5	3.2	56.5	4.3	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	30.6	14.5	22.6	32.3	2.53	2.47	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2381	Arlington Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	67	24.3	25.7	45.7	24.3	0.0	4.3	75.7	1.4	NA	NA	NA	NA	NA	NA	1.90
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2401	Libby Center	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2401	Libby Center	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	20	100.0	0.0	0.0	75.0	25.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	3.25
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2401	Libby Center	7	28	100.0	0.0	0.0	14.3	85.7	0.0	0.0	100.0	9.7	28	96.4	0.0	3.6	21.4	75.0	0.0	3.6	96.4	9.7	28	96.4	0.0	3.6	9.7	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	92.9	7.1	NA	NA	3.71	3.86	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2401	Libby Center	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	25	92.3	0.0	3.8	61.5	30.8	3.8	7.7	6.9	NA	NA	NA	NA	NA	NA	3.15
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2401	Libby Center	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2479	Rogers High School	10	358	29.6	45.0	21.8	18.1	11.6	3.5	70.4	NA	2.1	352	50.4	18.9	25.6	17.8	32.6	5.1	49.6	NA	2.1	348	51.5	6.2	48.5	2.1	0	NA	NA	NA	NA	354	22.1	51.5	21.8	22.1	0.0	4.6	77.9	2.1	23.7	22.1	16.2	38.0	2.54	1.89	1.61
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2708	Madison Elementary	4	42	59.5	14.3	26.2	42.9	16.7	0.0	40.5	47.6	6.7	42	85.7	0.0	14.3	54.8	31.0	0.0	14.3	78.6	6.7	42	71.4	0.0	28.6	6.7	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	57.1	11.9	21.4	9.5	3.17	2.62	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2708	Madison Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	68	38.2	26.5	35.3	38.2	0.0	0.0	61.8	4.2	NA	NA	NA	NA	NA	NA	2.12
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2709	Pratt Elementary	4	46	60.9	15.2	23.9	23.9	37.0	0.0	39.1	58.7	0.0	46	82.6	6.5	10.9	45.7	37.0	0.0	17.4	80.4	0.0	46	78.3	0.0	21.7	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	54.3	28.3	2.2	15.2	3.13	2.83	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2709	Pratt Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	47	14.9	29.8	55.3	14.9	0.0	0.0	85.1	0.0	NA	NA	NA	NA	NA	NA	1.85
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2950	Ridgeview Elementary	4	56	51.8	23.2	25.0	17.9	33.9	0.0	48.2	48.2	1.7	55	64.3	3.6	30.4	41.1	23.2	1.8	35.7	58.9	1.7	56	62.5	0.0	37.5	1.7	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	44.6	16.1	12.5	26.8	2.80	2.62	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2950	Ridgeview Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	56	17.2	31.0	48.3	15.5	1.7	3.4	82.8	0.0	NA	NA	NA	NA	NA	NA	1.81
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2951	Lincoln Heights Elementary	4	49	59.2	22.4	18.4	34.7	24.5	0.0	40.8	57.1	0.0	49	57.1	10.2	32.7	46.9	10.2	0.0	42.9	44.9	0.0	48	46.9	2.0	53.1	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	40.8	12.2	16.3	30.6	2.57	2.61	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2951	Lincoln Heights Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	58	16.9	37.3	44.1	16.9	0.0	1.7	83.1	0.0	NA	NA	NA	NA	NA	NA	1.76
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2952	Lidgerwood Elementary	4	46	43.5	21.7	34.8	26.1	17.4	0.0	56.5	37.0	0.0	46	58.7	4.3	37.0	50.0	8.7	0.0	41.3	41.3	0.0	46	56.5	0.0	43.5	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	32.6	23.9	13.0	30.4	2.63	2.39	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	2952	Lidgerwood Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	36	18.9	35.1	43.2	18.9	0.0	2.7	81.1	0.0	NA	NA	NA	NA	NA	NA	1.78
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3007	Hamblen Elementary	4	66	68.2	15.2	16.7	25.8	42.4	0.0	31.8	65.2	0.0	66	80.3	1.5	18.2	40.9	39.4	0.0	19.7	75.8	0.0	66	69.7	0.0	30.3	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	59.1	13.6	13.6	13.6	3.18	2.95	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3007	Hamblen Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	71	36.6	14.1	49.3	35.2	1.4	0.0	63.4	0.0	NA	NA	NA	NA	NA	NA	2.24
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3008	Bryant Tutor Center	4	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3008	Bryant Tutor Center	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3008	Bryant Tutor Center	7	11	11.4	5.7	14.3	8.6	2.9	68.6	88.6	8.6	5.3	14	22.9	8.6	8.6	8.6	14.3	60.0	77.1	20.0	5.3	13	20.0	62.9	80.0	5.3	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	5.7	17.1	2.9	74.3	1.09	0.71	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3008	Bryant Tutor Center	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	15	2.5	25.0	10.0	0.0	2.5	62.5	97.5	0.0	NA	NA	NA	NA	NA	NA	0.55
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3008	Bryant Tutor Center	10	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3063	Westview Elementary	4	58	75.9	1.7	22.4	29.3	46.6	0.0	24.1	74.1	4.8	58	81.7	1.7	13.3	45.0	36.7	3.3	18.3	76.7	4.8	58	55.0	3.3	45.0	4.8	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	46.7	26.7	16.7	10.0	3.10	3.21	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3063	Westview Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	54	27.8	18.5	53.7	24.1	3.7	0.0	72.2	5.3	NA	NA	NA	NA	NA	NA	2.13
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3189	Shadle Park High School	10	366	53.1	17.9	22.4	28.3	24.7	6.6	46.9	NA	1.7	361	70.3	9.2	13.1	17.9	52.3	7.4	29.7	NA	1.7	359	67.9	7.9	32.1	1.7	0	NA	NA	NA	NA	357	36.9	27.3	30.5	34.7	2.1	5.3	63.1	1.7	44.4	21.6	13.2	20.8	2.98	2.47	2.01
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3190	Linwood Elementary	4	57	53.4	17.2	27.6	19.0	34.5	1.7	46.6	53.4	0.0	58	67.8	10.2	20.3	45.8	22.0	1.7	32.2	57.6	0.0	57	54.2	3.4	45.8	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	40.7	16.9	18.6	23.7	2.76	2.67	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3190	Linwood Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	59	25.4	23.7	50.8	25.4	0.0	0.0	74.6	0.0	NA	NA	NA	NA	NA	NA	2.02
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3257	Shaw Middle School	7	341	37.5	35.9	20.0	27.4	10.1	6.6	62.5	27.9	3.8	341	41.1	15.1	37.3	22.7	18.4	6.6	58.9	34.2	3.8	334	41.4	8.5	58.6	3.8	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	23.0	17.0	17.0	43.0	2.31	1.99	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3257	Shaw Middle School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	356	22.1	42.2	32.7	19.3	2.7	3.0	77.9	2.8	NA	NA	NA	NA	NA	NA	1.77
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3258	Glover Middle School	7	416	32.8	38.2	27.8	22.1	10.7	1.2	67.2	25.7	1.1	416	48.2	16.9	34.1	25.3	22.9	0.7	51.8	39.9	1.1	407	52.6	2.6	47.4	1.1	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	26.1	17.3	20.0	36.6	2.53	2.03	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3258	Glover Middle School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	431	25.3	30.6	40.5	23.9	1.3	3.6	74.7	1.7	NA	NA	NA	NA	NA	NA	1.89
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3356	Sacajawea Middle School	7	495	59.8	22.6	16.6	27.4	32.4	1.0	40.2	52.8	0.2	497	74.1	6.8	18.4	26.5	47.5	0.8	25.9	66.1	0.2	492	69.9	1.8	30.1	0.2	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	52.5	17.2	11.8	18.6	3.13	2.68	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3356	Sacajawea Middle School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	457	60.1	13.3	24.7	50.4	9.7	1.9	39.9	0.2	NA	NA	NA	NA	NA	NA	2.53
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3357	Balboa Elementary	4	64	68.8	10.9	20.3	32.8	35.9	0.0	31.3	64.1	4.5	64	81.3	1.6	17.2	56.3	25.0	0.0	18.8	73.4	4.5	64	79.7	0.0	20.3	4.5	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	60.9	15.6	15.6	7.8	3.05	2.94	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3357	Balboa Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	60	28.3	30.0	41.7	26.7	1.7	0.0	71.7	6.1	NA	NA	NA	NA	NA	NA	2.00
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3411	Havermale Alternative	10	124	11.5	64.7	12.9	8.6	2.9	10.8	88.5	NA	0.0	126	35.3	28.8	26.6	18.0	17.3	9.4	64.7	NA	0.0	117	37.7	15.2	62.3	0.0	0	NA	NA	NA	NA	123	6.5	72.5	10.1	6.5	0.0	10.9	93.5	0.0	6.4	20.7	22.9	50.0	2.05	1.28	1.12
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3412	Ferris High School	10	429	56.2	23.9	18.3	25.7	30.5	1.6	43.8	NA	1.3	429	77.5	7.6	13.3	14.2	63.3	1.6	22.5	NA	1.3	418	76.8	4.1	23.2	1.3	0	NA	NA	NA	NA	429	49.1	29.1	20.2	44.0	5.0	1.6	50.9	1.3	49.1	26.1	11.0	13.8	3.30	2.60	2.22
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3413	Salk Middle School	7	380	50.6	24.3	23.3	30.7	19.9	1.8	49.4	41.3	0.5	378	61.5	7.2	28.9	36.4	25.1	2.3	38.5	49.9	0.5	376	66.1	2.8	33.9	0.5	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	39.0	21.2	18.9	20.9	2.75	2.43	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3413	Salk Middle School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	408	50.7	16.2	30.2	44.8	6.0	2.9	49.3	2.3	NA	NA	NA	NA	NA	NA	2.35
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3506	Indian Trail Elementary	4	46	73.9	10.9	15.2	28.3	45.7	0.0	26.1	71.7	0.0	46	69.6	6.5	23.9	39.1	30.4	0.0	30.4	65.2	0.0	46	76.1	0.0	23.9	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	58.7	19.6	4.3	17.4	2.93	3.09	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3506	Indian Trail Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	70	46.5	14.1	38.0	46.5	0.0	1.4	53.5	0.0	NA	NA	NA	NA	NA	NA	2.30
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3718	Longfellow Elementary	4	85	51.8	17.6	30.6	20.0	31.8	0.0	48.2	48.2	2.2	83	63.9	7.2	28.9	38.6	25.3	0.0	36.1	55.4	4.5	83	39.3	1.2	60.7	3.4	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	32.9	20.0	14.1	32.9	2.82	2.66	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3718	Longfellow Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	77	12.8	56.4	29.5	12.8	0.0	1.3	87.2	0.0	NA	NA	NA	NA	NA	NA	1.54
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3719	Logan Elementary	4	60	72.1	4.9	21.3	29.5	42.6	1.6	27.9	70.5	0.0	60	77.0	1.6	19.7	49.2	27.9	1.6	23.0	63.9	0.0	59	59.0	3.3	41.0	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	47.5	26.2	13.1	13.1	3.00	3.07	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3719	Logan Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	68	17.6	29.4	52.9	17.6	0.0	0.0	82.4	0.0	NA	NA	NA	NA	NA	NA	1.88
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3727	Garfield Elementary	4	45	66.7	6.7	26.7	35.6	31.1	0.0	33.3	66.7	2.1	45	84.4	0.0	15.6	51.1	33.3	0.0	15.6	77.8	2.1	45	66.7	0.0	33.3	2.1	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	51.1	26.7	11.1	11.1	3.18	2.91	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3727	Garfield Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	75	34.7	16.0	49.3	33.3	1.3	0.0	65.3	0.0	NA	NA	NA	NA	NA	NA	2.20
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3729	Grant Elementary	4	83	66.3	14.5	19.3	25.3	41.0	0.0	33.7	62.7	0.0	82	72.0	8.5	19.5	58.5	13.4	0.0	28.0	63.4	1.2	83	59.0	0.0	41.0	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	45.8	22.9	13.3	18.1	2.77	2.93	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3729	Grant Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	81	18.5	43.2	38.3	18.5	0.0	0.0	81.5	0.0	NA	NA	NA	NA	NA	NA	1.75
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3758	Garry Middle School	7	311	35.3	34.7	28.1	23.7	11.7	1.9	64.7	29.3	2.1	314	51.1	8.8	39.1	28.4	22.7	0.9	48.9	42.6	2.1	308	44.5	2.8	55.5	2.1	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	22.4	19.6	24.6	33.4	2.63	2.09	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3758	Garry Middle School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	294	24.7	30.6	41.4	23.4	1.3	3.3	75.3	2.5	NA	NA	NA	NA	NA	NA	1.89
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3819	Marian Heights Special School	7	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3819	Marian Heights Special School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	10	0.0	40.0	60.0	0.0	0.0	0.0	100.0	0.0	NA	NA	NA	NA	NA	NA	1.60
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3819	Marian Heights Special School	10	10	0.0	60.0	6.7	0.0	0.0	33.3	100.0	NA	0.0	11	20.0	33.3	20.0	6.7	13.3	26.7	80.0	NA	0.0	7	NA	NA	NA	NA	0	NA	NA	NA	NA	10	0.0	60.0	6.7	0.0	0.0	33.3	100.0	0.0	NA	NA	NA	NA	1.47	0.73	0.73
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	3967	Spokane County Detention/Bridge	10	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	0	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	4035	Mullan Road Elementary	4	65	75.4	6.2	18.5	21.5	53.8	0.0	24.6	73.8	0.0	65	87.7	1.5	10.8	49.2	38.5	0.0	12.3	81.5	0.0	65	84.6	0.0	15.4	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	73.8	9.2	7.7	9.2	3.25	3.23	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	4035	Mullan Road Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	78	52.6	7.7	39.7	48.7	3.8	0.0	47.4	1.2	NA	NA	NA	NA	NA	NA	2.49
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	4192	Woodridge Elementary	4	61	73.8	8.2	18.0	27.9	45.9	0.0	26.2	73.8	0.0	61	90.2	4.9	4.9	32.8	57.4	0.0	9.8	86.9	0.0	61	93.4	0.0	6.6	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	73.8	14.8	6.6	4.9	3.43	3.11	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	4192	Woodridge Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	55	32.7	14.5	52.7	32.7	0.0	0.0	67.3	0.0	NA	NA	NA	NA	NA	NA	2.18
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	4389	Moran Prairie Elementary	4	75	76.0	9.3	14.7	24.0	52.0	0.0	24.0	76.0	0.0	75	93.3	1.3	5.3	37.3	56.0	0.0	6.7	92.0	0.0	75	85.3	0.0	14.7	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	72.0	17.3	4.0	6.7	3.48	3.19	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	4389	Moran Prairie Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	74	54.7	12.0	32.0	49.3	5.3	1.3	45.3	0.0	NA	NA	NA	NA	NA	NA	2.45
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	4457	Chase Middle School	7	449	41.9	30.7	26.5	24.9	17.0	0.9	58.1	34.4	0.9	448	66.5	7.1	25.7	37.5	29.0	0.7	33.5	58.3	1.1	440	70.1	2.4	29.9	1.1	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	37.2	22.2	21.4	19.2	2.87	2.26	NA
2003-04	Educational Service District 101	32	Spokane	32081	Spokane	4457	Chase Middle School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	398	46.1	21.8	29.7	40.7	5.4	2.5	53.9	0.7	NA	NA	NA	NA	NA	NA	2.25
2003-04	Educational Service District 101	32	Spokane	32123	Orchard Prairie	3723	Orchard Prairie Elementary	4	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Educational Service District 101	32	Spokane	32123	Orchard Prairie	3723	Orchard Prairie Elementary	7	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Educational Service District 101	32	Spokane	32312	Great Northern	2097	Great Northern Elementary	4	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
