SchoolYear	ESD	CountyNumber	County	CountyDistrictNumber	District	BuildingNumber	School	GradeTested	MathTotalTested	MathMetStandard	MathPercentMetStandard	MathLevel1	MathPercentLevel1	MathLevel2	MathPercentLevel2	MathLevelMO	MathPercentLevelMO	MathLevel3	MathPercentLevel3	MathLevel4	MathPercentLevel4	MathNotTested	MathPercentNotTested	MathNotMet	MathPercentNotMet	MathWAASPORT	MathPercentWAASPORT	MathWAASDAW	MathPercentWAASDAW	ReadingTotalTested	ReadMetStandard	ReadPercentMetStandard	ReadingLevel1	ReadingPercentLevel1	ReadingLevel2	ReadingPercentLevel2	ReadingLevelMO	ReadingPercentLevelMO	ReadingLevel3	ReadingPercentLevel3	ReadingLevel4	ReadingPercentLevel4	ReadingNotTested	ReadingPercentNotTested	ReadingNotMet	ReadingPercentNotMet	ReadingWAASPORT	ReadingPercentWAASPORT	ReadingWAASDAW	ReadingPercentWAASDAW	WritingTotalTested	WriteMetStandard	WritePercentMetStandard	WritingLevel1	WritingPercentLevel1	WritingLevel2	WritingPercentLevel2	WritingLevelMO	WritingPercentLevelMO	WritingLevel3	WritingPercentLevel3	WritingLevel4	WritingPercentLevel4	WritingNotTested	WritingPercentNotTested	WritingNotMet	WritingPercentNotMet	WritingWAASPORT	WritingPercentWAASPORT	WritingWAASDAW	WritingPercentWAASDAW	ScienceTotalTested	ScienceMetStandard	SciencePercentMetStandard	ScienceLevel1	SciencePercentLevel1	ScienceLevel2	SciencePercentLevel2	ScienceLevelMO	SciencePercentLevelMO	ScienceLevel3	SciencePercentLevel3	ScienceLevel4	SciencePercentLevel4	ScienceNotTested	SciencePercentNotTested	ScienceNotMet	SciencePercentNotMet	ScienceWAASPORT	SciencePercentWAASPORT	ScienceWAASDAW	SciencePercentWAASDAW	PercentMet3Standards	PercentMet2Standards	PercentMet1Standards	PercentMet0Standards	ReadingLevelIndex	MathLevelIndex	ScienceLevelIndex
2006-07	Educational Service District 123	36	Walla Walla	36401	Waitsburg School District	2174	Preston Hall Middle School	6	33	17	51.5	9	27.3	7	21.2	0	0.0	13	39.4	4	12.1	0	0.0	16	48.5	0	0.0	0	0.0	33	15	45.5	3	9.1	15	45.5	0	0.0	13	39.4	2	6.1	0	0.0	18	54.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	39.4	18.2	42.4	2.42	2.36	NA
2006-07	Educational Service District 123	36	Walla Walla	36401	Waitsburg School District	2174	Preston Hall Middle School	7	29	12	41.4	8	27.6	9	31.0	0	0.0	4	13.8	8	27.6	0	0.0	17	58.6	0	0.0	0	0.0	29	14	48.3	3	10.3	12	41.4	0	0.0	8	27.6	6	20.7	0	0.0	15	51.7	0	0.0	0	0.0	29	13	44.8	4	13.8	12	41.4	0	0.0	13	44.8	0	0.0	0	0.0	16	55.2	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	24.1	24.1	13.8	37.9	2.59	2.41	NA
2006-07	Educational Service District 123	36	Walla Walla	36401	Waitsburg School District	2174	Preston Hall Middle School	8	30	21	67.7	7	22.6	2	6.5	0	0.0	19	61.3	2	6.5	1	3.2	10	32.3	0	0.0	0	0.0	30	19	61.3	3	9.7	8	25.8	0	0.0	13	41.9	6	19.4	1	3.2	12	38.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	30	15	48.4	5	16.1	10	32.3	0	0.0	13	41.9	2	6.5	1	3.2	16	51.6	0	0.0	0	0.0	45.2	16.1	19.4	19.4	2.65	2.45	2.32
2006-07	Educational Service District 123	36	Walla Walla	36401	Waitsburg School District	2386	Waitsburg High School	10	29	17	58.6	3	10.3	9	31.0	0	0.0	8	27.6	9	31.0	0	0.0	12	41.4	0	0.0	0	0.0	30	27	90.0	0	0.0	3	10.0	0	0.0	9	30.0	18	60.0	0	0.0	3	10.0	0	0.0	0	0.0	30	27	90.0	0	0.0	3	10.0	0	0.0	8	26.7	19	63.3	0	0.0	3	10.0	0	0.0	0	0.0	30	12	40.0	7	23.3	11	36.7	0	0.0	12	40.0	0	0.0	0	0.0	18	60.0	0	0.0	0	0.0	58.6	27.6	13.8	0.0	3.50	2.79	2.17
2006-07	Educational Service District 123	36	Walla Walla	36401	Waitsburg School District	2712	Waitsburg Elementary School	3	22	13	59.1	4	18.2	5	22.7	0	0.0	11	50.0	2	9.1	0	0.0	9	40.9	0	0.0	0	0.0	22	13	59.1	7	31.8	2	9.1	0	0.0	6	27.3	7	31.8	0	0.0	9	40.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	54.5	9.1	36.4	2.59	2.50	NA
2006-07	Educational Service District 123	36	Walla Walla	36401	Waitsburg School District	2712	Waitsburg Elementary School	4	22	11	47.8	4	17.4	7	30.4	0	0.0	7	30.4	4	17.4	1	4.3	12	52.2	0	0.0	0	0.0	22	16	69.6	1	4.3	5	21.7	0	0.0	15	65.2	1	4.3	1	4.3	7	30.4	0	0.0	0	0.0	22	12	52.2	4	17.4	6	26.1	0	0.0	12	52.2	0	0.0	1	4.3	11	47.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	39.1	21.7	21.7	17.4	2.61	2.39	NA
2006-07	Educational Service District 123	36	Walla Walla	36401	Waitsburg School District	2712	Waitsburg Elementary School	5	25	17	65.4	1	3.8	7	26.9	0	0.0	10	38.5	7	26.9	1	3.8	9	34.6	0	0.0	0	0.0	25	18	69.2	2	7.7	5	19.2	0	0.0	12	46.2	6	23.1	1	3.8	8	30.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	25	16	61.5	1	3.8	8	30.8	0	0.0	15	57.7	1	3.8	1	3.8	10	38.5	0	0.0	0	0.0	50.0	23.1	11.5	15.4	2.77	2.81	2.54
2006-07	Educational Service District 123	36	Walla Walla	36402	Prescott School District	3574	Prescott Elementary School	3	18	8	44.4	7	38.9	3	16.7	0	0.0	8	44.4	0	0.0	0	0.0	10	55.6	0	0.0	0	0.0	18	11	61.1	0	0.0	7	38.9	0	0.0	9	50.0	2	11.1	0	0.0	7	38.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	44.4	16.7	38.9	2.72	2.06	NA
2006-07	Educational Service District 123	36	Walla Walla	36402	Prescott School District	3574	Prescott Elementary School	4	19	8	42.1	6	31.6	5	26.3	0	0.0	4	21.1	4	21.1	0	0.0	11	57.9	0	0.0	0	0.0	19	12	63.2	0	0.0	7	36.8	0	0.0	9	47.4	3	15.8	0	0.0	7	36.8	0	0.0	0	0.0	19	9	47.4	1	5.3	9	47.4	0	0.0	6	31.6	3	15.8	0	0.0	10	52.6	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	21.1	36.8	15.8	26.3	2.79	2.32	NA
2006-07	Educational Service District 123	36	Walla Walla	36402	Prescott School District	3574	Prescott Elementary School	5	16	5	31.3	6	37.5	5	31.3	0	0.0	5	31.3	0	0.0	0	0.0	11	68.8	0	0.0	0	0.0	16	9	56.3	1	6.3	6	37.5	0	0.0	8	50.0	1	6.3	0	0.0	7	43.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	16	3	18.8	3	18.8	10	62.5	0	0.0	3	18.8	0	0.0	0	0.0	13	81.3	0	0.0	0	0.0	12.5	18.8	31.3	37.5	2.56	1.94	2.00
2006-07	Educational Service District 123	36	Walla Walla	36402	Prescott School District	3574	Prescott Elementary School	6	18	6	33.3	5	27.8	7	38.9	0	0.0	6	33.3	0	0.0	0	0.0	12	66.7	0	0.0	0	0.0	18	12	66.7	1	5.6	5	27.8	0	0.0	8	44.4	4	22.2	0	0.0	6	33.3	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	27.8	44.4	27.8	2.83	2.06	NA
2006-07	Educational Service District 123	36	Walla Walla	36402	Prescott School District	3575	Prescott Jr Sr High	7	18	5	26.3	5	26.3	8	42.1	0	0.0	3	15.8	2	10.5	1	5.3	14	73.7	0	0.0	0	0.0	18	12	63.2	0	0.0	6	31.6	0	0.0	9	47.4	3	15.8	1	5.3	7	36.8	0	0.0	0	0.0	18	7	36.8	2	10.5	9	47.4	0	0.0	7	36.8	0	0.0	1	5.3	12	63.2	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	21.1	26.3	26.3	26.3	2.68	2.00	NA
2006-07	Educational Service District 123	36	Walla Walla	36402	Prescott School District	3575	Prescott Jr Sr High	8	19	5	25.0	4	20.0	10	50.0	0	0.0	5	25.0	0	0.0	1	5.0	15	75.0	0	0.0	0	0.0	19	12	60.0	0	0.0	7	35.0	0	0.0	8	40.0	4	20.0	1	5.0	8	40.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	19	3	15.0	9	45.0	7	35.0	0	0.0	3	15.0	0	0.0	1	5.0	17	85.0	0	0.0	0	0.0	15.0	20.0	30.0	35.0	2.70	1.95	1.60
2006-07	Educational Service District 123	36	Walla Walla	36402	Prescott School District	3575	Prescott Jr Sr High	10	16	8	44.4	4	22.2	4	22.2	0	0.0	5	27.8	3	16.7	2	11.1	10	55.6	1	5.0	0	0.0	17	14	73.7	2	10.5	1	5.3	0	0.0	3	15.8	11	57.9	2	10.5	5	26.3	1	5.0	0	0.0	17	10	52.6	2	10.5	5	26.3	0	0.0	5	26.3	5	26.3	2	10.5	9	47.4	1	5.0	0	0.0	17	3	15.8	8	42.1	6	31.6	0	0.0	3	15.8	0	0.0	2	10.5	16	84.2	1	5.0	0	0.0	45.0	20.0	15.0	20.0	3.00	2.17	1.53
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	1647	Options High School	10	22	6	22.2	10	43.5	10	43.5	0	0.0	2	8.7	0	0.0	1	4.3	21	91.3	0	0.0	0	0.0	20	23	85.2	1	5.0	3	15.0	0	0.0	6	30.0	10	50.0	0	0.0	4	20.0	0	0.0	0	0.0	20	24	96.0	0	0.0	1	5.0	0	0.0	11	55.0	8	40.0	0	0.0	1	5.0	0	0.0	0	0.0	24	4	14.8	16	61.5	5	19.2	0	0.0	3	11.5	0	0.0	2	7.7	23	88.5	0	0.0	0	0.0	9.1	59.1	27.3	4.5	3.25	1.57	1.35
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	1694	Home Port Learning Center	8	6	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	1694	Home Port Learning Center	10	2	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	1799	Visions (Seamar Youth Center)	8	1	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	1799	Visions (Seamar Youth Center)	10	9	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	11	8	61.5	1	8.3	3	25.0	0	0.0	3	25.0	4	33.3	1	8.3	5	41.7	0	0.0	0	0.0	9	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.67	NA	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2066	Fairhaven Middle School	6	163	110	67.1	24	14.6	29	17.7	0	0.0	52	31.7	58	35.4	1	0.6	54	32.9	0	0.0	0	0.0	163	125	76.2	13	7.9	25	15.2	0	0.0	52	31.7	73	44.5	1	0.6	39	23.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	64.6	15.2	20.1	3.12	2.87	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2066	Fairhaven Middle School	7	170	131	77.1	16	9.4	23	13.5	0	0.0	58	34.1	73	42.9	0	0.0	39	22.9	0	0.0	0	0.0	170	145	85.3	3	1.8	22	12.9	0	0.0	48	28.2	97	57.1	0	0.0	25	14.7	0	0.0	0	0.0	169	138	81.7	7	4.1	24	14.2	0	0.0	63	37.3	75	44.4	0	0.0	31	18.3	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	67.6	17.1	6.5	8.8	3.41	3.11	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2066	Fairhaven Middle School	8	178	125	70.2	16	9.0	37	20.8	0	0.0	49	27.5	76	42.7	0	0.0	53	29.8	0	0.0	0	0.0	178	141	79.2	8	4.5	29	16.3	0	0.0	57	32.0	84	47.2	0	0.0	37	20.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	178	125	70.2	15	8.4	38	21.3	0	0.0	79	44.4	46	25.8	0	0.0	53	29.8	0	0.0	0	0.0	61.2	12.9	10.1	15.7	3.22	3.04	2.88
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2067	Roosevelt Elementary School	3	56	29	51.8	12	21.4	15	26.8	0	0.0	24	42.9	5	8.9	0	0.0	27	48.2	0	0.0	0	0.0	56	39	69.6	6	10.7	11	19.6	0	0.0	25	44.6	14	25.0	0	0.0	17	30.4	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	48.2	25.0	26.8	2.84	2.39	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2067	Roosevelt Elementary School	4	60	30	50.0	13	21.7	17	28.3	0	0.0	13	21.7	17	28.3	0	0.0	30	50.0	0	0.0	0	0.0	60	43	71.7	2	3.3	15	25.0	0	0.0	33	55.0	10	16.7	0	0.0	17	28.3	0	0.0	0	0.0	60	29	48.3	12	20.0	19	31.7	0	0.0	23	38.3	6	10.0	0	0.0	31	51.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	35.0	20.0	25.0	20.0	2.85	2.57	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2067	Roosevelt Elementary School	5	71	41	57.7	14	19.7	16	22.5	0	0.0	20	28.2	21	29.6	0	0.0	30	42.3	0	0.0	0	0.0	71	55	77.5	2	2.8	14	19.7	0	0.0	31	43.7	24	33.8	0	0.0	16	22.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	71	28	39.4	9	12.7	34	47.9	0	0.0	24	33.8	4	5.6	0	0.0	43	60.6	0	0.0	0	0.0	32.4	28.2	21.1	18.3	3.08	2.68	2.32
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2075	Whatcom Middle School	6	196	115	58.4	26	13.2	55	27.9	0	0.0	65	33.0	50	25.4	1	0.5	82	41.6	0	0.0	0	0.0	197	162	82.2	9	4.6	26	13.2	0	0.0	86	43.7	76	38.6	0	0.0	35	17.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	56.9	27.4	15.7	3.16	2.70	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2075	Whatcom Middle School	7	187	118	63.1	34	18.2	35	18.7	0	0.0	53	28.3	65	34.8	0	0.0	69	36.9	0	0.0	0	0.0	187	131	70.1	8	4.3	48	25.7	0	0.0	51	27.3	80	42.8	0	0.0	56	29.9	0	0.0	0	0.0	186	143	76.5	8	4.3	35	18.7	0	0.0	93	49.7	50	26.7	1	0.5	44	23.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	55.1	13.9	17.1	13.9	3.09	2.80	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2075	Whatcom Middle School	8	217	144	65.5	43	19.5	30	13.6	0	0.0	67	30.5	77	35.0	3	1.4	76	34.5	0	0.0	0	0.0	217	159	72.3	16	7.3	42	19.1	0	0.0	78	35.5	81	36.8	3	1.4	61	27.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	218	115	52.3	46	20.9	57	25.9	0	0.0	93	42.3	22	10.0	2	0.9	105	47.7	0	0.0	0	0.0	49.1	15.9	14.5	20.5	2.99	2.78	2.40
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2175	Silver Beach Elementary School	3	63	54	85.7	1	1.6	8	12.7	0	0.0	37	58.7	17	27.0	0	0.0	9	14.3	0	0.0	0	0.0	62	58	92.1	0	0.0	4	6.3	0	0.0	36	57.1	22	34.9	1	1.6	5	7.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	82.5	14.3	3.2	3.24	3.11	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2175	Silver Beach Elementary School	4	60	49	81.7	1	1.7	10	16.7	0	0.0	18	30.0	31	51.7	0	0.0	11	18.3	0	0.0	0	0.0	60	58	96.7	0	0.0	2	3.3	0	0.0	31	51.7	27	45.0	0	0.0	2	3.3	0	0.0	0	0.0	60	49	81.7	1	1.7	10	16.7	0	0.0	35	58.3	14	23.3	0	0.0	11	18.3	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	70.0	21.7	6.7	1.7	3.42	3.32	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2175	Silver Beach Elementary School	5	75	59	78.7	2	2.7	14	18.7	0	0.0	28	37.3	31	41.3	0	0.0	16	21.3	0	0.0	0	0.0	75	66	88.0	0	0.0	9	12.0	0	0.0	30	40.0	36	48.0	0	0.0	9	12.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	75	47	62.7	4	5.3	24	32.0	0	0.0	36	48.0	11	14.7	0	0.0	28	37.3	0	0.0	0	0.0	56.0	24.0	13.3	6.7	3.36	3.17	2.72
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2225	Lowell Elementary School	3	58	55	94.8	2	3.4	1	1.7	0	0.0	23	39.7	32	55.2	0	0.0	3	5.2	0	0.0	0	0.0	59	56	94.9	2	3.4	1	1.7	0	0.0	12	20.3	44	74.6	0	0.0	3	5.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	89.8	8.5	1.7	3.66	3.47	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2225	Lowell Elementary School	4	41	28	68.3	4	9.8	9	22.0	0	0.0	10	24.4	18	43.9	0	0.0	13	31.7	0	0.0	0	0.0	41	35	85.4	0	0.0	6	14.6	0	0.0	14	34.1	21	51.2	0	0.0	6	14.6	0	0.0	0	0.0	41	27	65.9	4	9.8	10	24.4	0	0.0	18	43.9	9	22.0	0	0.0	14	34.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	56.1	17.1	17.1	9.8	3.37	3.02	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2225	Lowell Elementary School	5	45	38	84.4	3	6.7	4	8.9	0	0.0	9	20.0	29	64.4	0	0.0	7	15.6	0	0.0	0	0.0	45	42	93.3	0	0.0	3	6.7	0	0.0	19	42.2	23	51.1	0	0.0	3	6.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	45	29	64.4	2	4.4	14	31.1	0	0.0	21	46.7	8	17.8	0	0.0	16	35.6	0	0.0	0	0.0	60.0	28.9	4.4	6.7	3.44	3.42	2.78
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2261	Larrabee Elementary School	3	28	21	75.0	2	7.1	5	17.9	0	0.0	17	60.7	4	14.3	0	0.0	7	25.0	0	0.0	0	0.0	28	24	85.7	3	10.7	1	3.6	0	0.0	11	39.3	13	46.4	0	0.0	4	14.3	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	67.9	25.0	7.1	3.21	2.82	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2261	Larrabee Elementary School	4	33	22	66.7	4	12.1	7	21.2	0	0.0	11	33.3	11	33.3	0	0.0	11	33.3	0	0.0	0	0.0	33	27	81.8	1	3.0	5	15.2	0	0.0	17	51.5	10	30.3	0	0.0	6	18.2	0	0.0	0	0.0	33	19	57.6	3	9.1	11	33.3	0	0.0	12	36.4	7	21.2	0	0.0	14	42.4	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	45.5	30.3	9.1	15.2	3.09	2.88	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2261	Larrabee Elementary School	5	37	31	83.8	3	8.1	3	8.1	0	0.0	9	24.3	22	59.5	0	0.0	6	16.2	0	0.0	0	0.0	37	34	91.9	2	5.4	1	2.7	0	0.0	10	27.0	24	64.9	0	0.0	3	8.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	37	31	83.8	2	5.4	4	10.8	0	0.0	23	62.2	8	21.6	0	0.0	6	16.2	0	0.0	0	0.0	81.1	5.4	5.4	8.1	3.51	3.35	3.00
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2262	Geneva Elementary School	3	108	81	73.6	11	10.0	16	14.5	0	0.0	53	48.2	28	25.5	2	1.8	29	26.4	5	4.3	0	0.0	109	83	75.5	10	9.1	16	14.5	0	0.0	56	50.9	27	24.5	1	0.9	27	24.5	5	4.3	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	64.3	16.5	19.1	2.89	2.85	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2262	Geneva Elementary School	4	94	62	66.0	11	11.7	21	22.3	0	0.0	27	28.7	35	37.2	0	0.0	32	34.0	0	0.0	0	0.0	94	77	81.9	2	2.1	15	16.0	0	0.0	47	50.0	30	31.9	0	0.0	17	18.1	0	0.0	0	0.0	94	62	66.0	11	11.7	21	22.3	0	0.0	45	47.9	17	18.1	0	0.0	32	34.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	53.2	19.1	16.0	11.7	3.12	2.91	NA
2006-07	Northwest Educational Service District 189	37	Whatcom	37501	Bellingham School District	2262	Geneva Elementary School	5	94	60	63.8	10	10.6	24	25.5	0	0.0	23	24.5	37	39.4	0	0.0	34	36.2	0	0.0	0	0.0	95	85	89.5	1	1.1	9	9.5	0	0.0	36	37.9	49	51.6	0	0.0	10	10.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	94	51	54.3	10	10.6	33	35.1	0	0.0	40	42.6	11	11.7	0	0.0	43	45.7	0	0.0	0	0.0	47.4	21.1	22.1	9.5	3.40	2.93	2.55
