SchoolYear	ESD	CountyNumber	County	CountyDistrictNumber	District	BuildingNumber	School	GradeTested	MathTotalTested	MathMetStandard	MathPercentMetStandard	MathLevel1	MathPercentLevel1	MathLevel2	MathPercentLevel2	MathLevelMO	MathPercentLevelMO	MathLevel3	MathPercentLevel3	MathLevel4	MathPercentLevel4	MathNotTested	MathPercentNotTested	MathNotMet	MathPercentNotMet	MathWAASPORT	MathPercentWAASPORT	MathWAASDAW	MathPercentWAASDAW	ReadingTotalTested	ReadingMetStandard	ReadingPercentMetStandard	ReadingLevel1	ReadingPercentLevel1	ReadingLevel2	ReadingPercentLevel2	ReadingLevelMO	ReadingPercentLevelMO	ReadingLevel3	ReadingPercentLevel3	ReadingLevel4	ReadingPercentLevel4	ReadingNotTested	ReadingPercentNotTested	ReadingNotMet	ReadingPercentNotMet	ReadingWAASPORT	ReadingPercentWAASPORT	ReadingWAASDAW	ReadingPercentWAASDAW	WritingTotalTested	WritingMetStandard	WritingPercentMetStandard	WritingLevel1	WritingPercentLevel1	WritingLevel2	WritingPercentLevel2	WritingLevelMO	WritingPercentLevelMO	WritingLevel3	WritingPercentLevel3	WritingLevel4	WritingPercentLevel4	WritingNotTested	WritingPercentNotTested	WritingNotMet	WritingPercentNotMet	WritingWAASPORT	WritingPercentWAASPORT	WritingWAASDAW	WritingPercentWAASDAW	ScienceTotalTested	ScienceMetStandard	SciencePercentMetStandard	ScienceLevel1	SciencePercentLevel1	ScienceLevel2	SciencePercentLevel2	ScienceLevelMO	SciencePercentLevelMO	ScienceLevel3	SciencePercentLevel3	ScienceLevel4	SciencePercentLevel4	ScienceNotTested	SciencePercentNotTested	ScienceNotMet	SciencePercentNotMet	ScienceWAASPORT	SciencePercentWAASPORT	ScienceWAASDAW	SciencePercentWAASDAW	PercentMet3Standards	PercentMet2Standards	PercentMet1Standards	PercentMet0Standards	ReadingLevelIndex	MathLevelIndex	ScienceLevelIndex
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	1715	Parents As Partners	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	1715	Parents As Partners	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	1715	Parents As Partners	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	100.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	100.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	1715	Parents As Partners	7	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	1715	Parents As Partners	8	10	3	30.0	3	30.0	4	40.0	0	0.0	1	10.0	2	20.0	0	0.0	7	70.0	0	0.0	0	0.0	10	8	80.0	1	10.0	1	10.0	0	0.0	5	50.0	3	30.0	0	0.0	2	20.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	4	40.0	3	30.0	3	30.0	0	0.0	3	30.0	1	10.0	0	0.0	6	60.0	0	0.0	0	0.0	20.0	20.0	50.0	10.0	3.00	2.20	2.20
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	2054	Fairview Elementary	3	57	44	77.2	8	14.0	5	8.8	0	0.0	28	49.1	16	28.1	0	0.0	13	22.8	0	0.0	0	0.0	57	43	75.4	5	8.8	9	15.8	0	0.0	22	38.6	21	36.8	0	0.0	14	24.6	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	71.9	8.8	19.3	3.04	2.91	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	2054	Fairview Elementary	4	56	39	69.6	6	10.7	11	19.6	0	0.0	23	41.1	16	28.6	0	0.0	17	30.4	0	0.0	0	0.0	55	54	98.2	0	0.0	1	1.8	0	0.0	30	54.5	24	43.6	0	0.0	1	1.8	0	0.0	1	1.8	56	33	58.9	6	10.7	17	30.4	0	0.0	29	51.8	4	7.1	0	0.0	23	41.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.4	35.7	16.1	1.8	3.42	2.87	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	2054	Fairview Elementary	5	50	32	64.0	9	18.0	9	18.0	0	0.0	17	34.0	15	30.0	0	0.0	18	36.0	0	0.0	0	0.0	50	40	80.0	3	6.0	7	14.0	0	0.0	18	36.0	22	44.0	0	0.0	10	20.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50	19	38.0	4	8.0	27	54.0	0	0.0	18	36.0	1	2.0	0	0.0	31	62.0	0	0.0	0	0.0	36.0	28.0	18.0	18.0	3.18	2.76	2.32
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	2368	Jefferson Elementary	3	38	29	76.3	2	5.3	7	18.4	0	0.0	19	50.0	10	26.3	0	0.0	9	23.7	0	0.0	0	0.0	38	28	73.7	0	0.0	10	26.3	0	0.0	13	34.2	15	39.5	0	0.0	10	26.3	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65.8	18.4	15.8	3.13	2.97	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	2368	Jefferson Elementary	4	38	33	86.8	0	0.0	5	13.2	0	0.0	17	44.7	16	42.1	0	0.0	5	13.2	0	0.0	0	0.0	37	36	97.3	0	0.0	1	2.7	0	0.0	19	51.4	17	45.9	0	0.0	1	2.7	0	0.0	0	0.0	39	23	59.0	4	10.3	12	30.8	0	0.0	19	48.7	4	10.3	0	0.0	16	41.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.0	28.2	10.3	2.6	3.43	3.29	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	2368	Jefferson Elementary	5	39	24	61.5	6	15.4	9	23.1	0	0.0	15	38.5	9	23.1	0	0.0	15	38.5	0	0.0	0	0.0	40	34	85.0	0	0.0	6	15.0	1	2.5	13	32.5	20	50.0	0	0.0	6	15.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39	18	46.2	6	15.4	15	38.5	0	0.0	18	46.2	0	0.0	0	0.0	21	53.8	0	0.0	0	0.0	40.0	20.0	30.0	10.0	3.28	2.69	2.31
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	2908	Port Angeles High School	10	315	184	55.6	44	13.3	87	26.3	2	0.6	130	39.3	52	15.7	16	4.8	147	44.4	8	2.2	21	5.7	324	293	87.5	5	1.5	26	7.8	1	0.3	85	25.4	207	61.8	11	3.3	42	12.5	8	2.2	15	4.1	318	290	86.8	1	0.3	27	8.1	3	0.9	156	46.7	131	39.2	16	4.8	44	13.2	8	2.2	17	4.6	314	126	36.8	102	29.8	86	25.1	0	0.0	111	32.5	15	4.4	28	8.2	216	63.2	8	2.2	4	1.1	49.2	30.1	9.8	10.9	3.40	2.47	1.95
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	2909	Franklin Elementary	3	86	64	74.4	6	7.0	16	18.6	0	0.0	38	44.2	26	30.2	0	0.0	22	25.6	3	3.4	0	0.0	86	75	87.2	2	2.3	9	10.5	2	2.3	29	33.7	44	51.2	0	0.0	11	12.8	3	3.4	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	73.0	16.9	10.1	3.29	2.98	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	2909	Franklin Elementary	4	82	53	63.9	9	10.8	20	24.1	1	1.2	27	32.5	25	30.1	1	1.2	30	36.1	5	5.7	0	0.0	82	77	92.8	0	0.0	5	6.0	1	1.2	41	49.4	35	42.2	1	1.2	6	7.2	5	5.7	0	0.0	81	56	68.3	7	8.5	18	22.0	3	3.7	42	51.2	11	13.4	1	1.2	26	31.7	5	5.7	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.1	33.0	9.1	6.8	3.29	2.77	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	2909	Franklin Elementary	5	70	38	54.3	11	15.7	21	30.0	0	0.0	20	28.6	18	25.7	0	0.0	32	45.7	3	4.1	0	0.0	70	63	90.0	1	1.4	6	8.6	2	2.9	26	37.1	35	50.0	0	0.0	7	10.0	3	4.1	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70	37	52.9	9	12.9	24	34.3	3	4.3	32	45.7	2	2.9	0	0.0	33	47.1	3	4.1	0	0.0	41.1	21.9	27.4	9.6	3.30	2.64	2.30
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	3079	Hamilton Elementary	3	63	44	69.8	8	12.7	11	17.5	0	0.0	31	49.2	13	20.6	0	0.0	19	30.2	0	0.0	0	0.0	72	57	79.2	0	0.0	15	20.8	0	0.0	28	38.9	29	40.3	0	0.0	15	20.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58.3	23.6	18.1	3.19	2.78	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	3079	Hamilton Elementary	4	69	46	65.7	9	12.9	14	20.0	0	0.0	24	34.3	22	31.4	1	1.4	24	34.3	0	0.0	1	1.4	63	60	93.8	0	0.0	3	4.7	0	0.0	31	48.4	29	45.3	1	1.6	4	6.3	0	0.0	1	1.4	66	40	58.0	10	14.5	16	23.2	0	0.0	31	44.9	9	13.0	3	4.3	29	42.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.5	23.3	27.4	6.8	3.36	2.81	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	3079	Hamilton Elementary	5	55	28	50.9	11	20.0	16	29.1	0	0.0	16	29.1	12	21.8	0	0.0	27	49.1	2	2.8	3	4.2	62	52	83.9	1	1.6	9	14.5	0	0.0	29	46.8	23	37.1	0	0.0	10	16.1	2	2.8	3	4.2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	22	33.8	10	15.4	33	50.8	0	0.0	20	30.8	2	3.1	0	0.0	43	66.2	1	1.4	0	0.0	24.3	24.3	30.0	21.4	3.19	2.53	2.22
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	3318	Stevens Middle School	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	3318	Stevens Middle School	6	152	87	56.9	21	13.7	44	28.8	0	0.0	49	32.0	38	24.8	1	0.7	66	43.1	2	1.2	15	8.8	152	118	76.6	1	0.6	33	21.4	1	0.6	87	56.5	30	19.5	2	1.3	36	23.4	3	1.8	14	8.2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.1	31.6	19.3	2.91	2.67	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	3318	Stevens Middle School	7	130	75	56.4	27	20.3	28	21.1	0	0.0	37	27.8	38	28.6	3	2.3	58	43.6	0	0.0	14	9.4	133	105	77.2	2	1.5	26	19.1	3	2.2	41	30.1	61	44.9	3	2.2	31	22.8	1	0.7	10	6.7	140	108	74.5	11	7.6	21	14.5	4	2.8	85	58.6	19	13.1	5	3.4	37	25.5	0	0.0	3	2.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.6	27.7	16.2	11.5	3.10	2.60	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	3318	Stevens Middle School	8	190	104	53.9	43	22.3	43	22.3	0	0.0	68	35.2	36	18.7	3	1.6	89	46.1	0	0.0	15	7.1	195	148	75.1	6	3.0	41	20.8	4	2.0	87	44.2	57	28.9	2	1.0	49	24.9	0	0.0	10	4.8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200	114	56.4	37	18.3	49	24.3	2	1.0	74	36.6	38	18.8	2	1.0	88	43.6	1	0.5	3	1.4	41.5	15.5	24.6	18.4	2.93	2.47	2.52
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	4003	Choice Community School	10	18	2	8.0	15	60.0	1	4.0	0	0.0	2	8.0	0	0.0	7	28.0	23	92.0	0	0.0	1	3.3	21	16	59.3	3	11.1	2	7.4	0	0.0	11	40.7	5	18.5	6	22.2	11	40.7	0	0.0	1	3.3	20	14	53.8	0	0.0	6	23.1	0	0.0	14	53.8	0	0.0	6	23.1	12	46.2	0	0.0	1	3.3	14	0	0.0	12	52.2	2	8.7	0	0.0	0	0.0	0	0.0	9	39.1	23	100.0	0	0.0	1	3.3	3.7	37.0	29.6	29.6	2.22	0.92	0.70
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	4087	Roosevelt Middle School	6	147	97	65.5	25	16.9	25	16.9	0	0.0	54	36.5	43	29.1	1	0.7	51	34.5	3	2.0	2	1.3	148	102	68.9	1	0.7	45	30.4	0	0.0	75	50.7	27	18.2	0	0.0	46	31.1	3	2.0	2	1.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.6	22.9	21.6	2.86	2.76	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	4087	Roosevelt Middle School	7	156	103	66.0	24	15.4	29	18.6	0	0.0	54	34.6	49	31.4	0	0.0	53	34.0	2	1.3	1	0.6	155	118	75.6	2	1.3	35	22.4	1	0.6	53	34.0	64	41.0	1	0.6	38	24.4	2	1.3	1	0.6	155	124	79.0	8	5.1	23	14.6	0	0.0	67	42.7	57	36.3	2	1.3	33	21.0	2	1.3	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53.5	24.5	12.6	9.4	3.12	2.82	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	4087	Roosevelt Middle School	8	164	88	53.7	50	30.5	26	15.9	0	0.0	50	30.5	38	23.2	0	0.0	76	46.3	3	1.7	2	1.2	164	116	70.7	8	4.9	40	24.4	0	0.0	58	35.4	58	35.4	0	0.0	48	29.3	3	1.7	2	1.2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	164	77	47.0	39	23.8	48	29.3	0	0.0	58	35.4	19	11.6	0	0.0	87	53.0	3	1.7	2	1.2	41.4	16.0	16.6	26.0	3.01	2.46	2.35
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	4494	Dry Creek Elementary	3	47	34	72.3	4	8.5	9	19.1	0	0.0	22	46.8	12	25.5	0	0.0	13	27.7	4	7.8	0	0.0	47	32	68.1	5	10.6	10	21.3	0	0.0	16	34.0	16	34.0	0	0.0	15	31.9	4	7.8	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.9	23.5	21.6	2.91	2.89	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	4494	Dry Creek Elementary	4	64	33	51.6	8	12.5	23	35.9	0	0.0	23	35.9	10	15.6	0	0.0	31	48.4	1	1.5	3	4.4	64	54	84.4	0	0.0	10	15.6	1	1.6	37	57.8	16	25.0	0	0.0	10	15.6	1	1.5	3	4.4	67	32	47.8	10	14.9	25	37.3	2	3.0	26	38.8	4	6.0	0	0.0	35	52.2	1	1.5	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.9	30.9	26.5	11.8	3.05	2.55	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05121	Port Angeles School District	4494	Dry Creek Elementary	5	49	29	54.7	1	1.9	19	35.8	0	0.0	14	26.4	15	28.3	4	7.5	24	45.3	2	3.5	2	3.5	47	41	82.0	2	4.0	4	8.0	1	2.0	13	26.0	27	54.0	3	6.0	9	18.0	2	3.5	4	7.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52	31	56.4	8	14.5	13	23.6	5	9.1	24	43.6	2	3.6	3	5.5	24	43.6	0	0.0	0	0.0	40.4	26.3	17.5	15.8	3.14	2.66	2.07
2005-06	Olympic Educational Service District 114	05	Clallam	05313	Crescent School District	3473	Crescent School	3	11	9	81.8	0	0.0	2	18.2	1	9.1	6	54.5	2	18.2	0	0.0	2	18.2	0	0.0	0	0.0	11	10	90.9	0	0.0	1	9.1	1	9.1	6	54.5	3	27.3	0	0.0	1	9.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72.7	27.3	NA	2.91	2.73	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05313	Crescent School District	3473	Crescent School	4	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	10	9	90.0	0	0.0	1	10.0	0	0.0	2	20.0	7	70.0	0	0.0	1	10.0	0	0.0	0	0.0	10	6	60.0	0	0.0	4	40.0	0	0.0	6	60.0	0	0.0	0	0.0	4	40.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.60	NA	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05313	Crescent School District	3473	Crescent School	5	12	4	33.3	2	16.7	6	50.0	0	0.0	2	16.7	2	16.7	0	0.0	8	66.7	0	0.0	0	0.0	11	10	90.9	0	0.0	1	9.1	0	0.0	5	45.5	5	45.5	0	0.0	1	9.1	0	0.0	1	8.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	4	33.3	1	8.3	7	58.3	0	0.0	4	33.3	0	0.0	0	0.0	8	66.7	0	0.0	0	0.0	33.3	NA	58.3	8.3	3.36	2.33	2.25
2005-06	Olympic Educational Service District 114	05	Clallam	05313	Crescent School District	3473	Crescent School	6	17	8	47.1	4	23.5	5	29.4	0	0.0	6	35.3	2	11.8	0	0.0	9	52.9	0	0.0	2	10.0	17	9	52.9	1	5.9	7	41.2	0	0.0	8	47.1	1	5.9	0	0.0	8	47.1	0	0.0	2	10.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.1	26.3	31.6	2.53	2.35	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05313	Crescent School District	3473	Crescent School	7	15	12	80.0	0	0.0	3	20.0	0	0.0	11	73.3	1	6.7	0	0.0	3	20.0	0	0.0	0	0.0	16	15	93.8	1	6.3	0	0.0	0	0.0	7	43.8	8	50.0	0	0.0	1	6.3	0	0.0	0	0.0	15	12	80.0	0	0.0	3	20.0	0	0.0	10	66.7	2	13.3	0	0.0	3	20.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62.5	25.0	6.3	6.3	3.38	2.87	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05313	Crescent School District	3473	Crescent School	8	21	6	28.6	9	42.9	6	28.6	0	0.0	4	19.0	2	9.5	0	0.0	15	71.4	0	0.0	2	8.7	21	15	71.4	0	0.0	6	28.6	0	0.0	8	38.1	7	33.3	0	0.0	6	28.6	0	0.0	2	8.7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	8	36.4	7	31.8	6	27.3	0	0.0	6	27.3	2	9.1	1	4.5	14	63.6	0	0.0	0	0.0	21.7	13.0	39.1	26.1	3.05	1.95	2.05
2005-06	Olympic Educational Service District 114	05	Clallam	05313	Crescent School District	3473	Crescent School	10	12	6	42.9	3	21.4	3	21.4	0	0.0	4	28.6	2	14.3	2	14.3	8	57.1	0	0.0	0	0.0	13	11	73.3	0	0.0	2	13.3	0	0.0	2	13.3	9	60.0	2	13.3	4	26.7	0	0.0	0	0.0	13	13	86.7	0	0.0	0	0.0	0	0.0	6	40.0	7	46.7	2	13.3	2	13.3	0	0.0	0	0.0	11	7	53.8	2	15.4	2	15.4	0	0.0	6	46.2	1	7.7	2	15.4	6	46.2	0	0.0	0	0.0	40.0	33.3	13.3	13.3	3.07	2.07	2.15
2005-06	Olympic Educational Service District 114	05	Clallam	05323	Sequim School District	1708	Sequim Community School	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	100.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	100.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05323	Sequim School District	1708	Sequim Community School	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05323	Sequim School District	1708	Sequim Community School	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Olympic Educational Service District 114	05	Clallam	05323	Sequim School District	1708	Sequim Community School	6	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
